Unnamed: 0,GAD1,GAD2,GAD3,GAD4,GAD5,GAD6,GAD7,Hours,whyplay,SPIN1,SPIN2,SPIN3,SPIN4,SPIN5,SPIN6,SPIN7,SPIN8,SPIN9,SPIN10,SPIN11,SPIN12,SPIN13,SPIN14,SPIN15,SPIN16,SPIN17,Gender,Age,Work,Residence,GAD_T,SPIN_T,Residence_ISO3,Birthplace_ISO3,Multiplayer,Online,Relation
4386,0,0,0,2,1,1,0,45.0,winning and having fun and improving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,20,Employed,Sweden,4,0.0,SWE,SWE,yes,both,various
4387,1,3,3,0,0,1,2,32.0,winning,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,Male,18,Student at school,Germany,10,45.0,DEU,DEU,yes,yes,friends
4388,0,0,0,0,0,0,0,20.0,winning,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,Male,24,Student at school,USA,0,13.0,USA,USA,yes,yes,online acquaintaces
4390,1,0,1,0,0,1,0,9.0,winning,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Male,21,Student at college / university,USA,3,9.0,USA,USA,yes,yes,online acquaintaces
4391,1,1,1,1,0,1,0,10.0,having fun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at college / university,UK,5,6.0,GBR,GBR,yes,yes,online acquaintaces
4392,2,0,0,2,2,2,1,30.0,having fun,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,Male,21,Student at college / university,USA,9,24.0,USA,USA,yes,yes,friends
4393,1,2,3,1,1,0,1,10.0,relaxing,0.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,22,Student at college / university,USA,9,12.0,USA,USA,yes,yes,friends
4394,0,0,1,0,0,0,0,12.0,having fun,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,Male,19,Employed,Austria,1,15.0,AUT,AUT,yes,yes,strangers
4395,0,1,0,0,0,0,0,10.0,winning,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,Male,20,Student at college / university,Venezuela,1,16.0,VEN,VEN,yes,yes,strangers
4396,2,2,2,0,0,2,2,15.0,having fun,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,4.0,3.0,Female,32,Employed,USA,10,39.0,USA,USA,yes,yes,various
4397,1,0,1,0,0,1,1,12.0,improving,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Male,22,Student at college / university,France,4,10.0,FRA,FRA,no,no,alone
4398,1,0,1,0,2,1,0,3.0,having fun,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,Male,21,Student at college / university,France,5,17.0,FRA,FRA,yes,yes,friends
4399,3,3,3,3,2,2,2,70.0,improving,0.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,Female,20,Unemployed / between jobs,Netherlands,18,23.0,NLD,NLD,yes,yes,strangers
4400,0,0,0,0,1,0,0,25.0,winning,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,Male,21,Student at college / university,UK,1,13.0,GBR,GBR,yes,yes,online acquaintaces
4401,0,0,0,0,0,0,0,30.0,having fun,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,24,Unemployed / between jobs,Germany,0,5.0,DEU,DEU,yes,yes,friends
4402,0,0,1,0,2,1,1,10.0,winning,2.0,1.0,1.0,2.0,0.0,,1.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,1.0,Male,21,Student at college / university,Denmark,5,,DNK,DNK,yes,yes,online acquaintaces
4403,0,0,1,0,0,1,0,20.0,improving,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,Male,25,Employed,Greece,2,17.0,GRC,GRC,yes,yes,friends
4404,0,0,0,0,0,1,0,20.0,having fun,3.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,Male,18,Student at college / university,USA,1,18.0,USA,USA,yes,yes,friends
4405,1,0,1,1,0,0,0,10.0,improving,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,23,Student at college / university,Canada,3,11.0,CAN,CAN,yes,yes,friends
4406,1,0,0,0,0,0,0,60.0,having fun,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Male,19,Student at school,UK,1,17.0,GBR,DEU,yes,yes,friends
4407,3,2,2,1,1,1,0,30.0,winning,1.0,3.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,3.0,Male,18,Student at school,USA,10,49.0,USA,USA,yes,yes,online acquaintaces
4409,0,0,0,0,1,0,0,15.0,having fun,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,24,Employed,USA,1,8.0,USA,USA,yes,yes,strangers
4410,1,0,1,1,0,0,1,10.0,having fun,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Male,18,Student at school,India,4,10.0,IND,IND,yes,yes,strangers
4411,1,0,1,2,0,1,0,20.0,improving,1.0,2.0,4.0,3.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,0.0,1.0,2.0,3.0,0.0,1.0,Male,23,Student at college / university,Lithuania,5,32.0,LTU,LTU,yes,yes,online acquaintaces
4412,2,1,3,3,1,0,1,63.0,improving,0.0,3.0,2.0,3.0,0.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,0.0,Male,18,Student at college / university,UK,11,29.0,GBR,GBR,no,no,alone
4413,1,3,3,1,0,2,1,5.0,improving,3.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,Male,27,Employed,Austria,11,32.0,AUT,AUT,yes,yes,strangers
4414,0,0,0,0,0,0,0,20.0,improving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,22,Student at college / university,Netherlands,0,0.0,NLD,NLD,yes,yes,online acquaintaces
4415,0,0,1,0,0,0,0,40.0,relaxing,1.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,19,Student at college / university,USA,1,16.0,USA,USA,yes,yes,friends
4416,0,0,0,0,0,1,0,70.0,improving,2.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,Male,18,Student at school,Sweden,1,39.0,SWE,SWE,yes,yes,strangers
4417,1,1,2,2,0,3,0,10.0,having fun,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,Male,20,Student at college / university,Argentina,9,19.0,ARG,ARG,yes,yes,friends
4418,1,1,0,0,0,0,0,15.0,improving,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Male,18,Student at college / university,Canada,2,22.0,CAN,CAN,no,no,alone
4419,1,0,0,0,0,0,0,20.0,improving,0.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Male,22,Student at college / university,USA,1,16.0,USA,CUB,yes,yes,strangers
4420,0,0,0,0,0,0,0,3.0,improving,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Male,19,Student at college / university,Czech Republic,0,5.0,CZE,CZE,yes,yes,strangers
4421,1,1,1,0,0,0,0,30.0,winning,0.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,Male,22,Employed,Canada,3,20.0,CAN,CAN,yes,yes,strangers
4422,1,0,1,1,1,0,1,16.0,improving,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at college / university,USA,5,8.0,USA,USA,yes,yes,friends
4423,0,0,0,0,0,1,0,25.0,improving,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at college / university,UK,1,6.0,GBR,POL,yes,yes,online acquaintaces
4424,0,0,1,0,1,1,0,21.0,improving,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Male,23,Student at college / university,USA,3,10.0,USA,USA,no,no,alone
4425,0,0,0,0,0,1,0,20.0,having fun,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,19,Student at college / university,USA,1,1.0,USA,USA,yes,yes,strangers
4426,0,2,1,2,2,1,1,25.0,having fun,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,19,Student at college / university,Canada,9,12.0,CAN,CAN,yes,yes,strangers
4427,2,0,2,1,0,0,0,40.0,having fun,0.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,Male,19,Student at school,Iceland,5,50.0,ISL,ISL,yes,yes,online acquaintaces
4428,2,3,3,2,1,2,0,25.0,improving,1.0,0.0,2.0,4.0,2.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,Male,19,Student at college / university,France,13,24.0,FRA,FRA,yes,yes,strangers
4429,2,2,0,1,1,0,1,20.0,improving,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,Female,23,Employed,UK,7,24.0,GBR,GBR,yes,yes,online acquaintaces
4430,1,0,1,0,0,2,0,8.0,improving,2.0,3.0,0.0,2.0,3.0,3.0,3.0,1.0,2.0,0.0,4.0,1.0,0.0,2.0,3.0,0.0,0.0,Male,18,Student at school,Slovakia,4,29.0,SVK,SVK,yes,yes,strangers
4432,1,0,1,0,0,0,1,27.0,having fun,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,Male,20,Employed,Germany,3,20.0,DEU,DEU,yes,yes,friends
4433,1,1,0,0,0,1,0,14.0,having fun,1.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,Male,25,Employed,UK,3,26.0,GBR,GBR,no,no,alone
4434,0,0,0,0,0,0,0,10.0,having fun,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,Male,22,Student at college / university,Netherlands,0,29.0,NLD,NLD,yes,yes,friends
4435,1,0,0,0,0,0,0,30.0,improving,1.0,3.0,2.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,Female,21,Student at college / university,France,1,25.0,FRA,FRA,yes,yes,strangers
4436,1,0,1,1,2,3,0,20.0,improving,2.0,0.0,2.0,3.0,2.0,2.0,0.0,4.0,4.0,3.0,1.0,3.0,0.0,3.0,1.0,4.0,0.0,Male,24,Employed,Germany,8,34.0,DEU,DEU,yes,yes,friends
4437,1,2,1,1,0,0,0,20.0,having fun,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,Male,19,Student at school,Denmark,5,15.0,DNK,DNK,yes,yes,strangers
4438,0,0,1,0,0,0,0,18.0,improving,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Male,20,Student at college / university,Canada,1,12.0,CAN,CAN,yes,yes,strangers
4439,1,3,2,1,2,2,2,4.0,having fun,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,Male,20,Student at college / university,Ireland,13,11.0,IRL,IRL,yes,yes,strangers
4440,1,1,2,0,0,3,0,20.0,improving,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,Male,23,Student at school,Belgium,7,15.0,BEL,BEL,yes,yes,friends
4441,1,0,0,0,1,2,0,15.0,having fun,0.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,Male,19,Employed,USA,4,20.0,USA,USA,yes,yes,strangers
4442,1,1,0,1,0,1,1,10.0,having fun,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,Male,24,Employed,Netherlands,5,18.0,NLD,NLD,yes,yes,online acquaintaces
4443,1,2,3,1,2,3,1,10.0,having fun,2.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,Male,18,Student at school,USA,13,24.0,USA,USA,yes,yes,strangers
4445,1,1,2,3,0,3,1,27.0,winning,2.0,2.0,1.0,4.0,3.0,3.0,3.0,0.0,4.0,3.0,4.0,3.0,1.0,3.0,4.0,1.0,1.0,Male,19,Student at school,Germany,11,42.0,DEU,DEU,yes,yes,friends
4446,0,0,0,0,0,0,0,30.0,having fun,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,18,Student at college / university,Belgium,0,15.0,BEL,BEL,yes,yes,friends
4447,1,1,1,1,0,0,1,7.0,having fun,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Male,20,,Germany,5,4.0,DEU,SGP,yes,yes,online acquaintaces
4448,3,3,3,1,1,2,2,12.0,winning,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,Male,20,Student at college / university,Canada,15,50.0,CAN,BRA,yes,yes,online acquaintaces
4449,0,0,0,0,0,0,0,10.0,improving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,22,Employed,UK,0,0.0,GBR,IRL,yes,yes,friends
4450,1,0,0,0,0,0,1,25.0,relaxing,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,Male,19,Student at college / university,Austria,2,30.0,AUT,AUT,yes,yes,strangers
4451,1,2,3,1,1,1,0,30.0,improving,1.0,2.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,Male,18,Employed,UK,9,,GBR,GBR,yes,yes,online acquaintaces
4452,0,1,1,2,1,0,0,8.0,having fun,0.0,3.0,1.0,4.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,Male,18,Student at school,USA,5,28.0,USA,USA,yes,yes,friends
4453,1,1,2,1,0,1,0,24.0,having fun,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,22,Employed,USA,6,11.0,USA,USA,yes,yes,strangers
4454,0,0,0,0,0,0,0,15.0,winning,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,31,Employed,USA,0,7.0,USA,USA,yes,yes,online acquaintaces
4455,0,0,0,0,0,1,0,20.0,improving,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Male,21,Student at college / university,France,1,11.0,FRA,FRA,yes,yes,online acquaintaces
4456,2,1,2,3,0,1,2,40.0,having fun and improving,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,Male,19,Student at college / university,USA,11,43.0,USA,USA,yes,yes,online acquaintaces
4457,0,0,0,0,0,0,0,30.0,having fun,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,20,Student at college / university,Germany,0,3.0,DEU,DEU,yes,yes,online acquaintaces
4458,1,0,1,1,0,1,1,17.0,having fun,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,Male,25,Employed,USA,5,55.0,USA,GBR,yes,yes,strangers
4459,1,0,1,1,0,0,1,30.0,improving,1.0,0.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,Male,20,Student at college / university,Germany,4,24.0,DEU,DEU,yes,yes,strangers
4460,2,1,1,0,0,2,0,40.0,improving,1.0,1.0,4.0,4.0,0.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,Male,21,Unemployed / between jobs,USA,6,40.0,USA,USA,yes,yes,online acquaintaces
4461,1,0,1,0,0,2,0,24.0,having fun and improving,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,19,Employed,USA,4,10.0,USA,USA,yes,yes,online acquaintaces
4462,3,1,3,0,0,2,0,40.0,improving,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,4.0,Male,28,Employed,USA,9,21.0,USA,USA,yes,yes,strangers
4463,0,0,0,0,0,0,0,36.0,having fun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at college / university,Portugal,0,3.0,PRT,PRT,yes,yes,friends
4464,1,1,1,1,0,1,1,35.0,improving,1.0,1.0,3.0,3.0,2.0,4.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,Male,25,Student at college / university,Italy,6,29.0,ITA,ITA,yes,yes,friends
4465,0,0,0,0,0,1,1,40.0,having fun,1.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,Male,19,Student at college / university,Brazil,2,18.0,BRA,BRA,yes,yes,friends
4466,0,0,0,1,0,1,0,20.0,winning,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,22,Employed,Mexico,2,3.0,MEX,MEX,yes,yes,friends
4467,1,1,2,1,0,1,1,15.0,improving,1.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,2.0,Male,19,Student at school,USA,7,25.0,USA,USA,yes,yes,strangers
4468,0,1,3,1,1,1,1,8.0,improving,1.0,3.0,2.0,4.0,0.0,2.0,0.0,1.0,4.0,2.0,2.0,0.0,2.0,4.0,1.0,2.0,2.0,Male,22,Student at college / university,Netherlands,8,32.0,NLD,NLD,yes,yes,online acquaintaces
4469,0,0,0,0,0,0,0,20.0,winning,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,Male,22,Student at college / university,USA,0,9.0,USA,USA,yes,yes,friends
4470,1,2,1,2,3,1,0,13.0,having fun,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,Male,19,Student at college / university,Sweden,10,14.0,SWE,SWE,yes,yes,friends
4471,1,1,1,0,0,1,2,40.0,improving,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,Male,19,Student at college / university,Austria,6,51.0,AUT,SVN,yes,yes,strangers
4472,0,1,1,0,0,1,0,4.0,having fun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,29,Employed,Germany,3,5.0,DEU,HUN,yes,yes,friends
4473,1,0,2,2,0,2,1,50.0,winning,2.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,0.0,2.0,3.0,1.0,1.0,Male,18,Student at school,Germany,8,35.0,DEU,DEU,yes,yes,strangers
4474,1,0,0,1,0,1,0,20.0,having fun,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,24,Employed,USA,3,11.0,USA,USA,no,no,alone
4475,0,0,1,2,3,0,0,15.0,improving,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,21,Student at college / university,USA,6,4.0,USA,USA,yes,yes,friends
4476,1,0,1,1,1,1,1,15.0,improving,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,25,Student at college / university,Germany,6,8.0,DEU,DEU,yes,yes,friends
4477,3,3,3,3,3,2,3,18.0,improving,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Male,23,Student at college / university,Finland,20,10.0,FIN,FIN,yes,yes,strangers
4478,1,0,1,0,0,0,0,20.0,having fun,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,23,Student at college / university,Finland,2,5.0,FIN,FIN,yes,yes,strangers
4479,1,1,1,0,2,2,3,26.0,having fun,0.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,0.0,3.0,3.0,1.0,3.0,Male,18,Student at college / university,Netherlands,10,44.0,NLD,NLD,yes,yes,strangers
4480,3,3,3,3,2,0,3,4.0,winning,1.0,1.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,Male,18,Unemployed / between jobs,South Africa,17,25.0,ZAF,ZAF,yes,yes,strangers
4481,1,0,0,0,0,0,0,40.0,improving,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Male,20,Student at school,Unknown,1,11.0,,HUN,yes,yes,friends
4482,3,3,3,3,3,2,3,3.0,having fun,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,Male,23,Student at college / university,Mexico,20,21.0,MEX,MEX,yes,yes,strangers
4483,2,2,3,1,0,1,3,10.0,winning,3.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,Male,19,Student at college / university,USA,12,56.0,USA,USA,yes,yes,friends
4484,1,1,1,2,1,2,1,35.0,improving,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,Male,31,Employed,Poland,9,15.0,POL,POL,yes,yes,online acquaintaces
4485,0,0,0,0,0,1,0,10.0,having fun,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,Male,18,Student at college / university,Netherlands,1,22.0,NLD,NLD,yes,yes,friends
4486,1,0,0,0,1,0,0,25.0,improving,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,Male,26,Employed,USA,2,7.0,USA,USA,yes,yes,friends
4487,0,1,0,1,0,0,1,20.0,having fun,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Male,19,Student at college / university,USA,3,7.0,USA,USA,yes,yes,online acquaintaces
4488,1,1,1,1,2,1,1,7.0,having fun,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,Male,19,Student at college / university,Spain,8,14.0,ESP,ESP,yes,yes,strangers
4489,0,0,0,0,0,0,1,20.0,improving,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,Male,18,Employed,USA,1,16.0,USA,USA,yes,yes,friends
4491,0,1,0,1,0,1,0,20.0,winning,2.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Male,26,Student at college / university,Portugal,3,15.0,PRT,PRT,yes,yes,friends
4492,1,1,2,0,0,3,1,24.0,improving,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,Male,18,Student at school,Bulgaria,8,33.0,BGR,BGR,yes,yes,strangers
4493,1,0,1,0,0,0,0,20.0,having fun,1.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,2.0,2.0,3.0,Male,18,Student at college / university,USA,2,44.0,USA,USA,yes,yes,friends
4494,3,3,3,3,2,2,1,25.0,having fun,2.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,Male,21,Employed,Germany,17,35.0,DEU,DEU,yes,yes,strangers
4495,0,0,0,0,1,1,0,20.0,having fun,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Male,18,Student at school,USA,2,7.0,USA,USA,yes,yes,online acquaintaces
